Unnamed: 0,movie_id,title,popularity,tags,overview,cast,director
1241,12184,the other boleyn girl,22.939557,drama england sister sister relationship queen kingdom henry viii,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.","['natalie portman', 'scarlett johansson', 'eric bana']",justin chadwick
1242,1921,sweet november,19.372805,drama romance workaholic dogsitter,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.","['keanu reeves', 'charlize theron', 'jason isaacs']",pat o'connor
1243,1683,the reaping,13.445697,horror river miracle bible louisiana frog grasshopper faith,"Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp.","['hilary swank', 'david morrissey', 'idris elba']",stephen hopkins
1244,203,mean streets,17.002096,drama crime epilepsy protection money secret love money redemption,"A small-time hood must choose from among love, friendship and the chance to rise within the mob.","['harvey keitel', 'robert de niro', 'david proval']",martin scorsese
1245,11858,renaissance man,4.516953,comedy war vietnam veteran commercial advertising expert kaserne stau soldier unemployment woman director teachers and students,"Danny DeVito plays an advertising man who is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job; Teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.","['danny devito', 'mark wahlberg', 'gregory hines']",penny marshall
1246,62835,colombiana,33.785969,action thriller crime drama street gang uncle female assassin witness to murder,"Zoe Saldana plays a young woman who, after witnessing her parents’ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.","['zoe saldana', 'cliff curtis', 'callum blue']",olivier megaton
1247,18937,quest for camelot,16.059443,fantasy animation drama romance family,"During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.","['jessalyn gilsig', 'cary elwes', 'gary oldman']",frederik du chau
1248,13536,city by the sea,3.476966,crime drama mystery murder homicide detective,A man struggling to come to terms with the sins of his father makes the terrible discovery that his own son has fallen into a life of crime in a drama based on a true story. Vincent LaMarca is a dedicated and well-respected New York City police detective who has gone to great lengths to distance himself from his past.,"['robert de niro', 'james franco', 'frances mcdormand']",michael caton-jones
1249,15556,at first sight,5.778724,drama romance blind massage therapist,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,"['val kilmer', 'mira sorvino', 'kelly mcgillis']",irwin winkler
1250,10718,torque,7.360793,action ex-girlfriend drug dealer gang motorcyclist,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.","['martin henderson', 'ice cube', 'monet mazur']",joseph kahn
1251,11062,city hall,3.621837,drama thriller corruption undercover war on drugs mayor drug dealer presidential election undercover agent investigation police drug,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","['al pacino', 'john cusack', 'bridget fonda']",harold becker
1252,10802,showgirls,14.513305,drama dancing female nudity go-go dancer spanner seduction striptease sexappeal,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,"['elizabeth berkley', 'kyle maclachlan', 'gina gershon']",paul verhoeven
1253,1887,marie antoinette,22.364549,drama history shoe voice over rite theatre audience bride and groom death of king applause woman director,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.","['kirsten dunst', 'jason schwartzman', 'judy davis']",sofia coppola
1254,6071,kiss of death,6.90894,action crime drama thriller hoodlum,"Jimmy Kilmartin is an ex-con living in Astoria in the New York City borough of Queens, trying to stay clean and raising a family with his wife Bev. But when his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named Little Junior Brown.  Jimmy remarries and attempts to renew a relationship with his child. But he is sent undercover by Detective Hart to work with Junior and infiltrate his operations. As soon as Little Junior kills an undercover federal agent with Jimmy watching, the unscrupulous district attorney and the feds further complicate his life. He must take down Junior or face the consequences.","['david caruso', 'samuel l. jackson', 'nicolas cage']",barbet schroeder
1255,10461,get carter,4.494788,action drama thriller crime ritual pornographic video car crash dvd,"Remake of the Michael Caine classic. Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.","['sylvester stallone', 'miranda richardson', 'rachael leigh cook']",stephen t. kay
1256,80278,the impossible,47.559928,thriller drama thailand tsunami family vacation tidal wave catastrophe swept away separation from family boxing day 21st century,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror.","['naomi watts', 'ewan mcgregor', 'tom holland']",juan antonio bayona
1257,12704,ishtar,2.410546,action adventure comedy wilderness sahara beautiful woman singer escape woman director,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime","['warren beatty', 'dustin hoffman', 'isabelle adjani']",elaine may
1258,10315,fantastic mr. fox,41.258956,adventure animation comedy family fox tree peasant revenge cider tale farm life,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.","['george clooney', 'meryl streep', 'jason schwartzman']",wes anderson
1259,16643,life or something like it,8.980846,comedy drama romance,"A reporter Lanie Kerrigan interviews a psychic homeless man for a fluff piece about a football game's score. Instead he tells her that her life has no meaning and is going to end in just a few days, which sparks her to action, trying to change the pattern of her life...","['angelina jolie', 'edward burns', 'tony shalhoub']",stephen herek
1260,2687,memoirs of an invisible man,7.222985,comedy fantasy science fiction invisible man,"After a freak accident, an invisible yuppie runs for his life from a treacherous CIA official while trying to cope with his new life.","['chevy chase', 'daryl hannah', 'sam neill']",john carpenter
1261,194,amélie,73.720244,comedy romance paris love triangle ghost train sex-shop shyness montmartre daughter garden gnome journey round the world photography,"At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?","['audrey tautou', 'mathieu kassovitz', 'rufus']",jean-pierre jeunet
1262,11025,new york minute,10.0403,comedy twin sister music video geek vacation university teen comedy woman director,"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all.","['ashley olsen', 'mary-kate olsen', 'eugene levy']",dennie gordon
1263,8849,alfie,15.219263,comedy new york cheating flirt lover older woman seduces younger guy playboy,"In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences of his act forces Alfie to reflect over his lifestyle.","['jude law', 'marisa tomei', 'omar epps']",charles shyer
1264,78698,big miracle,8.303696,adventure drama romance whale alaska aftercreditsstinger duringcreditsstinger greenpeace animal protection,"Based on an inspiring true story, a small-town news reporter (Krasinski) and a Greenpeace volunteer (Barrymore) enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle. ‘Big Miracle’ is adapted from the nonfiction book ‘Freeing the Whales: How the Media Created the World’s Greatest Non-Event’ by Tom Rose.","['drew barrymore', 'john krasinski', 'kristen bell']",ken kwapis
1265,30943,the deep end of the ocean,4.746085,drama mystery kidnapping boy reunion,"Michelle Pfeiffer is ferocious in the role of a desperate mother whose 3-year-old son disappears during her high school reunion. Nine years later, by chance, he turns up in the town in which the family has just relocated. Based on Jacquelyn Mitchard's best-selling novel (an Oprah book club selection), the movie effectively presents the troubling dynamics that exist between family members who've suffered such an unsettling loss.","['michelle pfeiffer', 'treat williams', 'whoopi goldberg']",ulu grosbard
1266,9544,feardotcom,6.756886,horror thriller race against time psychopath homepage cop doctor spirit killer voyeurism,"With four corpses on his hands, New York City gumshoe Mike Reilly (Stephen Dorff) teams with Department of Health worker Terry Huston (Natascha McElhone) to track down a homicidal sadist who telecasts shocking acts of torture on the Internet. But they have their work cut out: It seems the victims' only link is that they all went toes up 48 hours after logging on a site known as feardotcom.com. Stephen Rea also stars in this gruesome thriller.","['stephen dorff', 'natascha mcelhone', 'stephen rea']",william malone
1267,24418,cirque du freak: the vampire's assistant,16.424807,adventure fantasy action thriller vampire spider wolfman stew best friend antidote based on young adult novel,"Darren Shan is a regular teenage kid. He and his friend Steve find out about a Freak Show coming to town and work hard at trying to find tickets. They do, and together they go to ""Cirque du Freak"" where they see many strange acts including a wolf-man and a bearded lady","['john c. reilly', 'josh hutcherson', 'chris massoglia']",paul weitz
1268,7288,duplex,15.590001,action comedy thriller,"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!","['ben stiller', 'drew barrymore', 'eileen essell']",danny devito
1269,14655,soul men,5.483671,comedy music duringcreditsstinger,"Two former backup soul singers, Louis and Floyd, have not spoken to each other in 20 years, and reluctantly agree to travel across the country together to a reunion concert to honor their recently-deceased lead singer. Cleo, a beautiful young woman who is believed to be Floyd's daughter, accompanies them as a new singer.","['samuel l. jackson', 'bernie mac', 'sharon leal']",malcolm d. lee
1270,24575,raise the titanic,1.630541,action drama thriller,"To obtain a supply of a rare mineral, a ship raising operation is conducted for the only known source, the Titanic.","['m. emmet walsh', 'richard jordan', 'david selby']",jerry jameson
1271,10366,universal soldier: the return,14.566664,action science fiction super computer computer program destiny timebomb,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When Seth (Michael Jai White), the supercomputer controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles Seth and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.","['jean-claude van damme', 'kiana tom', 'bill goldberg']",mic rodgers
1272,19898,pandorum,28.353517,action horror mystery science fiction thriller dystopia spaceship survival mission,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.","['ben foster', 'dennis quaid', 'cam gigandet']",christian alvart
1273,4965,impostor,9.579975,action science fiction thriller android alien,"Gary Sinise plays Spencer Olham, a top-secret government weapons designer who is arrested by a clandestine government organization on suspicion of being a clone created by the hostile alien race wanting to take over Earth.","['gary sinise', 'madeleine stowe', 'mekhi phifer']",gary fleder
1274,15074,extreme ops,2.911819,action adventure drama thriller ski,"While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.","['devon sawa', 'bridgette wilson', 'rufus sewell']",christian duguay
1275,56715,just visiting,10.844882,comedy fantasy science fiction time travel remake alternate history dragon remake of french film alternate timeline flatulence,"A knight and his valet are plagued by a witch, and to repair the damage they make use of the services of a wizard. However, something goes wrong and they are transported from the 12th century to the year 2000. There the knight meets some of his family and slowly learns what this new century is like. However, he still needs to get back to the 12th century to deal with the witch, so he starts looking for a wizard.","['jean reno', 'christina applegate', 'christian clavier']",jean-marie poiré
1276,1272,sunshine,51.502884,science fiction thriller saving the world bomb sun space marine sunlight solar energy space mission earth expiration,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.","['cillian murphy', 'rose byrne', 'chris evans']",danny boyle
1277,72358,a thousand words,13.119133,drama comedy liar literary agent,"Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja (Cliff Curtis) for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.","['eddie murphy', 'allison janney', 'cliff curtis']",brian robbins
1278,20542,delgo,4.238482,adventure fantasy animation comedy science fiction family,"In a divided land, it takes a rebellious boy and his clandestine love for a Princess of an opposing race to stop a war orchestrated by a power hungry villain.","['freddie prinze jr.', 'jennifer love hewitt', 'val kilmer']",marc f. adler
1279,266396,the gunman,26.935458,action drama crime assassin hitman,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.","['sean penn', 'jasmine trinca', 'javier bardem']",pierre morel
1280,9978,stormbreaker,16.282962,adventure action family england secret intelligence service child hero wretch teen spy based on young adult novel,"Alex Rider thinks he is a normal school boy, until his uncle is killed. He discovers that his uncle was actually spy on a mission, when he was killed. Alex is recruited by Alan Blunt to continue the mission. He is sent to Cornwall to investigate a new computer system, which Darrius Sayle has created. He plans to give the new computer systems to every school in the country, but Mr. Blunt has other ideas and Alex must find out what it is.","['alex pettyfer', 'sarah bolger', 'ewan mcgregor']",geoffrey sax
1281,8271,disturbia,31.690456,thriller drama mystery kidnapping young people,"Kale is a 17-year-old placed under house arrest after punching his teacher. He is confined to his house, and decides to use his free time spying on his neighbors. Things start to get weird when guests enter the Turner's house and don't come back out. Kale and his friends, Ronnie and Ashley, start to grow more and more interested in what is actually happening within the house of Robert Turner.","['shia labeouf', 'sarah roemer', 'carrie-anne moss']",d.j. caruso
1282,10428,hackers,17.842246,action crime thriller drama female nudity hacker nudity computer virus virtual reality computer sexual fantasy prank internet cyberpunk teenager new york city secret service computer hacker dream sequence,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.","['jonny lee miller', 'angelina jolie', 'jesse bradford']",iain softley
1283,5353,the hunting party,8.048305,action adventure thriller drama civil war spy hotel journalist journalism war crimes hidden camera war victim war correspondent war balkan war serbia,"An emerging journalist (Jesse Eisenberg), an experienced cameraman (Terrence Howard), and a discredited reporter (Richard Gere) find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad in a light-hearted thriller inspired by Scott Anderson's popular Esquire article. The Weinstein Company provides stateside","['richard gere', 'terrence howard', 'james brolin']",richard shepard
1284,11934,the hudsucker proxy,14.188982,comedy drama suicide new york corruption journalist inventor undercover toy plan boss investigation company industry party money board stocks,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,"['tim robbins', 'jennifer jason leigh', 'paul newman']",joel coen
1285,14392,the warlords,6.884467,action drama history assassin general dynasty brother blood brother,"A heroic tale of three blood brothers and their struggle in the midst of war and political upheaval. It is based on ""The Assassination of Ma,"" a Qing Dynasty (1644-1911) story about the killing of general Ma Xinyi.","['jet li', 'andy lau', 'takeshi kaneshiro']",peter chan
1286,19495,nomad: the warrior,8.212018,action history war,"The Nomad is a historical epic set in 18th-century Kazakhstan. The film is a fictionalised account of the youth and coming-of-age of Ablai Khan, as he grows and fights to defend the fortress at Hazrat-e Turkestan from Dzungar invaders.","['kuno becker', 'jay hernandez', 'jason scott lee']",sergei bodrov jr.
1287,110415,snowpiercer,64.238688,action science fiction drama father son relationship child labour brothel winter allegory bridge post-apocalyptic dystopia hijacking of train based on comic book dam rifle pregnant train violence based on graphic novel guilt revolt duplicity tunnel social class population control perpetual winter city ruin,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.","['chris evans', 'song kang-ho', 'ed harris']",bong joon-ho
1288,77459,a monster in paris,17.375562,adventure animation comedy family fantasy monster cgi 3d paris france,"Paris,1910. Emile, a shy movie projectionist, and Raoul, a colorful inventor, find themselves embarked on the hunt for a monster terrorizing citizens. They join forces with Lucille, the big-hearted star of the Bird of Paradise cabaret, an eccentric scientist and his irascible monkey to save the monster, who turns out to be an oversized but harmless flea, from the city's ruthlessly ambitious police chief.","['vanessa paradis', 'mathieu chedid', 'gad elmaleh']",bibo bergeron
1289,26486,the last shot,6.7698,action comedy,A movie director-screenwriter finds a man to finance his latest project but soon discovers that the producer is actually an undercover FBI agent working on a mob sting operation.,"['matthew broderick', 'alec baldwin', 'toni collette']",jeff nathanson
1290,9495,the crow,44.690107,fantasy action thriller halloween arson detroit,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge.","['brandon lee', 'rochelle davis', 'ernie hudson']",alex proyas
1291,256040,baahubali: the beginning,16.254032,action adventure war history kingdom war bollywood medieval india ancient india,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior/princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.","['prabhas', 'rana daggubati', 'tamanna bhatia']",s.s. rajamouli
1292,24420,the time traveler's wife,37.492928,drama romance fantasy chicago sex based on novel nudity diary future time time travel marriage love romance travel tragic love relationship time traveler complication,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.","['eric bana', 'rachel mcadams', 'michelle nolden']",robert schwentke
1293,1257,because i said so,18.678415,comedy mother guitar sister sister relationship profession new love architect mother role lonely hearts ad men clothing single mother daughter relationship los angeles fashion single father,"In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.","['diane keaton', 'mandy moore', 'gabriel macht']",michael lehmann
1294,62214,frankenweenie,27.908783,animation comedy family shyness stop motion black and white retro dog animal death animal lover,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.","['charlie tahan', ""catherine o'hara"", 'martin short']",tim burton
1295,16320,serenity,45.388937,science fiction action adventure thriller martial arts telepathy dystopia spaceship fugitive based on tv series planet throat slitting cannibal reavers operative ex soldier firefly,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.","['nathan fillion', 'gina torres', 'alan tudyk']",joss whedon
1296,8842,against the ropes,2.817364,romance drama biography sport,"A fictional story inspired by North America's most famous female boxing promoter, Jackie Kallen. Her struggle to survive and succeed in a male dominated sport.","['meg ryan', 'tony shalhoub', 'joe cortese']",charles s. dutton
1297,9531,superman iii,22.164202,comedy action adventure fantasy science fiction saving the world dc comics super computer identity crisis loss of powers sequel superhero based on comic book hacking super powers superhuman strength,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.","['christopher reeve', 'richard pryor', 'jackie cooper']",richard lester
1298,64807,grudge match,21.362949,comedy father son relationship sport rivalry elderly elderly man,A pair of aging boxing rivals are coaxed out of retirement to fight one final bout -- 30 years after their last match.,"['robert de niro', 'sylvester stallone', 'alan arkin']",peter segal
1299,12289,red cliff,14.8375,adventure drama action flaming arrow chinese history strategy carrier pigeon spear throwing wall of fire white dove casualty of war arrow in back chinese tradition chinese painting broken arrow,"In the early third century, the land of Wu is invaded by the warlord Cao Cao and his million soldiers. The ruler of Wu, Sun Quan, calls on the rival warlord Liu Bei for help, but their two armies are still badly outnumbered. However, the Wu strategist Zhou Yu sees that Cao Cao's army is unused to battling on the sea, which may just give them a chance if they can exploit this weakness properly.","['chang chen', 'hu jun', 'tony leung chiu-wai']",john woo
1300,11529,sweet home alabama,18.256028,comedy romance new york marriage proposal alabama career woman fashion designer,"New York fashion designer Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But Melanie's past holds many secrets, including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.","['reese witherspoon', 'josh lucas', 'patrick dempsey']",andy tennant
1301,20943,the ugly truth,22.332927,comedy romance romantic comedy romance tv morning show relationship opposites attract,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result.","['katherine heigl', 'gerard butler', 'eric winter']",robert luketic
1302,9099,sgt. bilko,5.417787,comedy family gulf war u.s. army based on tv series military spoof,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.,"['steve martin', 'dan aykroyd', 'phil hartman']",jonathan lynn
1303,9488,spy kids 2: the island of lost dreams,24.085144,action adventure family spy experiment island secret organization wretch weapon rivalry scientist,"Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day.","['antonio banderas', 'carla gugino', 'alexa penavega']",robert rodriguez
1304,193,star trek: generations,14.779041,science fiction action adventure thriller based on tv series death exploding planet mountain cabin solar system,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,"['patrick stewart', 'jonathan frakes', 'brent spiner']",david carson
1305,44865,the grandmaster,19.947265,action drama history martial arts kung fu biography kung fu master,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San.","['tony leung chiu-wai', 'zhang ziyi', 'song hye-kyo']",wong kar-wai
1306,55787,water for elephants,16.801218,drama romance clown elephant trainer veterinary,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.","['robert pattinson', 'reese witherspoon', 'christoph waltz']",francis lawrence
1307,257932,dragon nest: warriors' dawn,5.057695,adventure family fantasy animation,"The land of Altera has observed an uneasy peace for years among Humans, Elves and Evil beasts who are loyal to the legendary Black Dragon. But the Black Dragon begins to stir from its hibernation, sending the Beasts marching across Altera. With a beast conquest perilously close, a small group of Humans and Elves unite to try to find a secret hidden road to the Black Dragon's cave and destroy it. But the fate of all of them may be in the hands of the young warrior Lambert, who must summon the confidence and skill to face the Black Dragon himself just when all may be lost.","['carrie-anne moss', 'lucas grabeel', 'blythe auffarth']",yuefeng song
1308,10400,the hurricane,20.825781,drama prison boxer boxing match boxing school biography,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.","['denzel washington', 'vicellous reon shannon', 'deborah kara unger']",norman jewison
1309,1957,enough,11.500783,drama thriller waitress wife husband relationship violent husband self-defense violence against women suspense marry rich abusive husband,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family.","['jennifer lopez', 'billy campbell', 'juliette lewis']",michael apted
1310,10833,heartbreakers,13.932203,crime comedy romance cons and scams,"Max and Page are a brilliant mother/daughter con team who have their grift down to a fine science. Max targets wealthy, willing men and marries them. Page then seduces them, and Max catches her husband in the act. Then it's off to palimony city and the next easy mark.","['sigourney weaver', 'jennifer love hewitt', 'gene hackman']",david mirkin
1311,256961,paul blart: mall cop 2,41.258487,action comedy family shopping mall las vegas security guard,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.","['kevin james', 'raini rodriguez', 'eduardo verástegui']",andy fickman
1312,5852,angel eyes,6.454634,drama romance thriller car crash police officer,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.","['jennifer lopez', 'jim caviezel', 'jeremy sisto']",luis mandoki
1313,12312,joe somebody,5.257009,comedy profession karate daughter beförderung ex-wife parking slap,"When underappreciated video specialist Joe Scheffer is brutally humiliated by the office bully Mark McKinney in front of his daughter, Joe begins a quest for personal redemption. He proceeds by enduring a personal make-over and takes martial arts lessons from a B-action star. As news spreads of his rematch with Mark, Joe suddenly finds himself the center of attention, ascending the corporate ladder and growing in popularity. He's determined to show everyone in his life that he is not a nobody, but a force to be reckoned with.","['tim allen', 'julie bowen', 'kelly lynch']",john pasquin
1314,622,the ninth gate,30.359164,horror mystery thriller new york obsession passion for collection southern france mephisto antiquary book picture puzzle castle satanism millionaire,"An all-expenses-paid international search for a rare copy of the book, 'The Nine Gates of the Shadow Kingdom' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship.","['johnny depp', 'frank langella', 'lena olin']",roman polanski
1315,11306,extreme measures,3.426555,drama thriller new york surgeon british suspense morgue hospital medical doctor medical research emergency room missing body,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.","['hugh grant', 'gene hackman', 'sarah jessica parker']",michael apted
1316,12508,rock star,11.60815,music drama comedy rock star success discontentedness and displeasedness heavy metal relationship problems,"Rock Star tells the story of Chris Cole and a rock band called Steel Dragon. Cole is a photocopier technician by day, and the lead singer of a Steel Dragon tribute band called ""Blood Pollution"" by night.Internal struggles between the Steel Dragon band members culminate with the firing of the lead singer, Bobby Beers and the starting of recruitment sessions to find a new vocalist. Loosely inspired by the true story of the heavy metal band Judas Priest.","['mark wahlberg', 'jennifer aniston', 'jason flemyng']",stephen herek
